year,sex,age_group,cause_chapter,cause,deaths,data_type,series_cod
2005,male,10-14,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",8,Definitivo,ECM35788
2005,male,10-14,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,Definitivo,ECM34158
2005,male,10-14,,"Úlcera de estómago, duodeno y yeyuno",0,Definitivo,ECM38090
2005,male,10-14,I,Enfermedades infecciosas y parasitarias,2,Definitivo,ECM1397
2005,male,10-14,I-XXII,Todas las causas,176,Definitivo,ECM1460
2005,male,10-14,II,Tumores,53,Definitivo,ECM1334
2005,male,10-14,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",3,Definitivo,ECM1271
2005,male,10-14,IV,"Enfermedades endocrinas, nutricionales y metabólicas",8,Definitivo,ECM1208
2005,male,10-14,IX,Enfermedades del sistema circulatorio,6,Definitivo,ECM1019
2005,male,10-14,V,Trastornos mentales y del comportamiento,0,Definitivo,ECM1145
2005,male,10-14,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,20,Definitivo,ECM1082
2005,male,10-14,X,Enfermedades del sistema respiratorio,6,Definitivo,ECM956
2005,male,10-14,XI,Enfermedades del sistema digestivo,0,Definitivo,ECM893
2005,male,10-14,XII,Enfermedades de la piel y del tejido subcutáneo,0,Definitivo,ECM830
2005,male,10-14,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,Definitivo,ECM767
2005,male,10-14,XIV,Enfermedades del sistema genitourinario,0,Definitivo,ECM704
2005,male,10-14,XV,"Embarazo, parto y puerperio",0,Definitivo,ECM641
2005,male,10-14,XVI,Afecciones originadas en el periodo perinatal,2,Definitivo,ECM578
2005,male,10-14,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8,Definitivo,ECM515
2005,male,10-14,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",4,Definitivo,ECM452
2005,male,10-14,XX,Causas externas de mortalidad,64,Definitivo,ECM389
2005,male,15-19,,Accidentes de tráfico,295,Definitivo,ECM40040
2005,male,15-19,,"Accidentes por fuego, humo y sustancias calientes",0,Definitivo,ECM40036
2005,male,15-19,,Agresiones (homicidio),15,Definitivo,ECM40031
2005,male,15-19,,"Ahogamiento, sumersión y sofocación accidentales",15,Definitivo,ECM40037
2005,male,15-19,,Artritis reumatoide y osteoartrosis,0,Definitivo,ECM38788
2005,male,15-19,,Asma,0,Definitivo,ECM452842
2005,male,15-19,,Aterosclerosis,0,Definitivo,ECM37659
2005,male,15-19,,COVID-19. Virus identificado,0,Definitivo,ECM462117
2005,male,15-19,,COVID-19. Virus no identificado (sospechoso),0,Definitivo,ECM462051
2005,male,15-19,,Caídas accidentales,8,Definitivo,ECM40038
2005,male,15-19,,Ciertos trastornos que afectan al mecanismo de la inmunidad,0,Definitivo,ECM36713
2005,male,15-19,,Cirrosis y otras enfermedades crónicas del hígado,0,Definitivo,ECM38082
2005,male,15-19,,Complicaciones de la atención médica y quirúrgica,1,Definitivo,ECM40029
2005,male,15-19,,Diabetes mellitus,0,Definitivo,ECM36840
2005,male,15-19,,Enfermedad de Alzheimer,0,Definitivo,ECM37254
2005,male,15-19,,Enfermedad meningocócica,3,Definitivo,ECM34409
2005,male,15-19,,Enfermedad vascular intestinal,0,Definitivo,ECM38083
2005,male,15-19,,Enfermedades cardíacas reumáticas crónicas,0,Definitivo,ECM37666
2005,male,15-19,,Enfermedades cerebrovasculares,6,Definitivo,ECM37660
2005,male,15-19,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),2,Definitivo,ECM452843
2005,male,15-19,,Enfermedades de la sangre y de los órganos hematopoyéticos,5,Definitivo,ECM36714
2005,male,15-19,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,0,Definitivo,ECM39012
2005,male,15-19,,Enfermedades de los órganos genitales masculinos,0,Definitivo,ECM39013
2005,male,15-19,,Enfermedades del riñón y del uréter,1,Definitivo,ECM39014
2005,male,15-19,,Enfermedades hipertensivas,0,Definitivo,ECM37665
2005,male,15-19,,Enfermedades infecciosas intestinales,0,Definitivo,ECM34535
2005,male,15-19,,Enteritis y colitis no infecciosas,0,Definitivo,ECM38084
2005,male,15-19,,Envenenamiento accidental por psicofármacos y drogas de abuso,7,Definitivo,ECM40035
2005,male,15-19,,Eventos de intención no determinada,1,Definitivo,ECM40030
2005,male,15-19,,Hepatitis vírica,0,Definitivo,ECM34283
2005,male,15-19,,Infarto agudo de miocardio,2,Definitivo,ECM37664
2005,male,15-19,,Influenza (gripe) (incluye gripe aviar y gripe A),0,Definitivo,ECM452845
2005,male,15-19,,Insuficiencia cardíaca,4,Definitivo,ECM37662
2005,male,15-19,,Insuficiencia respiratoria,3,Definitivo,ECM452841
2005,male,15-19,,Leucemia,19,Definitivo,ECM35754
2005,male,15-19,,Malformaciones congénitas del sistema circulatorio,8,Definitivo,ECM39228
2005,male,15-19,,Malformaciones congénitas del sistema nervioso,2,Definitivo,ECM39229
2005,male,15-19,,Melanoma maligno de la piel,2,Definitivo,ECM35770
2005,male,15-19,,Meningitis (otras en 003),1,Definitivo,ECM37255
2005,male,15-19,,Muerte súbita infantil,0,Definitivo,ECM39453
2005,male,15-19,,Neumonía,6,Definitivo,ECM452844
2005,male,15-19,,Osteoporosis y fractura patológica,0,Definitivo,ECM38787
2005,male,15-19,,Otras causas externas y sus efectos tardíos,3,Definitivo,ECM40028
2005,male,15-19,,Otras enfermedades de los vasos sanguíneos,1,Definitivo,ECM37658
2005,male,15-19,,Otras enfermedades del corazón,10,Definitivo,ECM37661
2005,male,15-19,,Otras enfermedades del sistema digestivo,3,Definitivo,ECM38081
2005,male,15-19,,Otras enfermedades del sistema genitourinario,0,Definitivo,ECM39011
2005,male,15-19,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,49,Definitivo,ECM37253
2005,male,15-19,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,2,Definitivo,ECM38786
2005,male,15-19,,Otras enfermedades del sistema respiratorio,9,Definitivo,ECM452840
2005,male,15-19,,"Otras enfermedades endocrinas, nutricionales y metabólicas",2,Definitivo,ECM36839
2005,male,15-19,,Otras enfermedades isquémicas del corazón,2,Definitivo,ECM37663
2005,male,15-19,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",8,Definitivo,ECM39227
2005,male,15-19,,Otros accidentes,39,Definitivo,ECM40033
2005,male,15-19,,Otros accidentes de transporte,12,Definitivo,ECM40039
2005,male,15-19,,Otros envenenamientos accidentales,8,Definitivo,ECM40034
2005,male,15-19,,Otros trastornos mentales y del comportamiento,0,Definitivo,ECM37037
2005,male,15-19,,Otros tumores de comportamiento incierto o desconocido,6,Definitivo,ECM35750
2005,male,15-19,,Otros tumores malignos de la piel y de los tejidos blandos,4,Definitivo,ECM35769
2005,male,15-19,,Otros tumores malignos de las vías urinarias,0,Definitivo,ECM35759
2005,male,15-19,,Otros tumores malignos digestivos,1,Definitivo,ECM35775
2005,male,15-19,,Otros tumores malignos neurológicos y endocrinos,1,Definitivo,ECM35757
2005,male,15-19,,Otros tumores malignos respiratorios e intratorácicos,0,Definitivo,ECM35772
2005,male,15-19,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",16,Definitivo,ECM39455
2005,male,15-19,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,3,Definitivo,ECM34094
2005,male,15-19,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",3,Definitivo,ECM39452
2005,male,15-19,,SIDA,1,Definitivo,ECM34220
2005,male,15-19,,Senilidad,0,Definitivo,ECM39454
2005,male,15-19,,Septicemia,3,Definitivo,ECM34346
2005,male,15-19,,Suicidio y lesiones autoinfligidas,52,Definitivo,ECM40032
2005,male,15-19,,Síndrome inflamatorio multisistémico asociado COVID-19,0,Definitivo,ECM469711
2005,male,15-19,,Síndrome mielodisplásico,1,Definitivo,ECM35751
2005,male,15-19,,Trastornos mentales debidos al uso de alcohol,0,Definitivo,ECM37039
2005,male,15-19,,"Trastornos mentales debidos al uso de drogas (drogodependencia, toxicomanía)",1,Definitivo,ECM37038
2005,male,15-19,,"Trastornos mentales orgánicos, senil y presenil",0,Definitivo,ECM37040
2005,male,15-19,,Tuberculosis y sus efectos tardíos,0,Definitivo,ECM34472
2005,male,15-19,,Tumor maligno de la laringe,0,Definitivo,ECM35774
2005,male,15-19,,Tumor maligno de la mama,0,Definitivo,ECM35768
2005,male,15-19,,Tumor maligno de la próstata,0,Definitivo,ECM35763
2005,male,15-19,,"Tumor maligno de la tráquea, de los bronquios y del pulmón",0,Definitivo,ECM35773
2005,male,15-19,,Tumor maligno de la vejiga,0,Definitivo,ECM35760
2005,male,15-19,,Tumor maligno de otras partes del útero,0,Definitivo,ECM35766
2005,male,15-19,,"Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados",3,Definitivo,ECM35756
2005,male,15-19,,Tumor maligno del colon,1,Definitivo,ECM35779
2005,male,15-19,,Tumor maligno del cuello del útero,0,Definitivo,ECM35767
2005,male,15-19,,Tumor maligno del encéfalo,5,Definitivo,ECM35758
2005,male,15-19,,Tumor maligno del estómago,0,Definitivo,ECM35780
2005,male,15-19,,Tumor maligno del esófago,0,Definitivo,ECM35781
2005,male,15-19,,Tumor maligno del hígado y vías biliares intrahepáticas,1,Definitivo,ECM35777
2005,male,15-19,,"Tumor maligno del labio, de la cavidad bucal y de la faringe",1,Definitivo,ECM35782
2005,male,15-19,,Tumor maligno del ovario,0,Definitivo,ECM35765
2005,male,15-19,,Tumor maligno del páncreas,1,Definitivo,ECM35776
2005,male,15-19,,"Tumor maligno del recto, de la porción rectosigmoide y del ano",0,Definitivo,ECM35778
2005,male,15-19,,"Tumor maligno del riñón, excepto pelvis renal",0,Definitivo,ECM35761
2005,male,15-19,,Tumores benignos,1,Definitivo,ECM35752
2005,male,15-19,,Tumores in situ,0,Definitivo,ECM35753
2005,male,15-19,,Tumores malignos de otros órganos genitales femeninos,0,Definitivo,ECM35764
2005,male,15-19,,Tumores malignos de otros órganos genitales masculinos,0,Definitivo,ECM35762
2005,male,15-19,,Tumores malignos del hueso y de los cartílagos articulares,8,Definitivo,ECM35771
2005,male,15-19,,"Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia",10,Definitivo,ECM35755
2005,male,15-19,,"VIH+ (portador, evidencias de laboratorio del VIH, ...)",0,Definitivo,ECM34157
2005,male,15-19,,"Úlcera de estómago, duodeno y yeyuno",1,Definitivo,ECM38085
2005,male,15-19,I,Enfermedades infecciosas y parasitarias,10,Definitivo,ECM1396
2005,male,15-19,I-XXII,Todas las causas,680,Definitivo,ECM1459
2005,male,15-19,II,Tumores,65,Definitivo,ECM1333
2005,male,15-19,III,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",5,Definitivo,ECM1270
2005,male,15-19,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2,Definitivo,ECM1207
2005,male,15-19,IX,Enfermedades del sistema circulatorio,25,Definitivo,ECM1018
2005,male,15-19,V,Trastornos mentales y del comportamiento,1,Definitivo,ECM1144
2005,male,15-19,VI-VIII,Enfermedades del sistema nervioso y de los órganos de los sentidos,50,Definitivo,ECM1081
2005,male,15-19,X,Enfermedades del sistema respiratorio,20,Definitivo,ECM955
2005,male,15-19,XI,Enfermedades del sistema digestivo,4,Definitivo,ECM892
2005,male,15-19,XII,Enfermedades de la piel y del tejido subcutáneo,0,Definitivo,ECM829
2005,male,15-19,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2,Definitivo,ECM766
2005,male,15-19,XIV,Enfermedades del sistema genitourinario,1,Definitivo,ECM703
2005,male,15-19,XV,"Embarazo, parto y puerperio",0,Definitivo,ECM640
2005,male,15-19,XVI,Afecciones originadas en el periodo perinatal,2,Definitivo,ECM577
2005,male,15-19,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",18,Definitivo,ECM514
2005,male,15-19,XVIII,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",19,Definitivo,ECM451
2005,male,15-19,XX,Causas externas de mortalidad,456,Definitivo,ECM388
2005,male,20-24,,Accidentes de tráfico,429,Definitivo,ECM40027
2005,male,20-24,,"Accidentes por fuego, humo y sustancias calientes",9,Definitivo,ECM40023
2005,male,20-24,,Agresiones (homicidio),33,Definitivo,ECM40018
2005,male,20-24,,"Ahogamiento, sumersión y sofocación accidentales",37,Definitivo,ECM40024
2005,male,20-24,,Artritis reumatoide y osteoartrosis,0,Definitivo,ECM38785
2005,male,20-24,,Asma,4,Definitivo,ECM452836
2005,male,20-24,,Aterosclerosis,0,Definitivo,ECM37650
2005,male,20-24,,COVID-19. Virus identificado,0,Definitivo,ECM462116
2005,male,20-24,,COVID-19. Virus no identificado (sospechoso),0,Definitivo,ECM462050
2005,male,20-24,,Caídas accidentales,40,Definitivo,ECM40025
2005,male,20-24,,Ciertos trastornos que afectan al mecanismo de la inmunidad,0,Definitivo,ECM36711
2005,male,20-24,,Cirrosis y otras enfermedades crónicas del hígado,0,Definitivo,ECM38077
2005,male,20-24,,Complicaciones de la atención médica y quirúrgica,3,Definitivo,ECM40016
2005,male,20-24,,Diabetes mellitus,1,Definitivo,ECM36838
2005,male,20-24,,Enfermedad de Alzheimer,0,Definitivo,ECM37251
2005,male,20-24,,Enfermedad meningocócica,3,Definitivo,ECM34408
2005,male,20-24,,Enfermedad vascular intestinal,1,Definitivo,ECM38078
2005,male,20-24,,Enfermedades cardíacas reumáticas crónicas,0,Definitivo,ECM37657
2005,male,20-24,,Enfermedades cerebrovasculares,9,Definitivo,ECM37651
2005,male,20-24,,Enfermedades crónicas de las vías respiratorias inferiores (excepto asma),3,Definitivo,ECM452837
2005,male,20-24,,Enfermedades de la sangre y de los órganos hematopoyéticos,3,Definitivo,ECM36712
2005,male,20-24,,Enfermedades de los órganos genitales femeninos y trastornos de la mama,0,Definitivo,ECM39008
2005,male,20-24,,Enfermedades de los órganos genitales masculinos,0,Definitivo,ECM39009
2005,male,20-24,,Enfermedades del riñón y del uréter,2,Definitivo,ECM39010
2005,male,20-24,,Enfermedades hipertensivas,0,Definitivo,ECM37656
2005,male,20-24,,Enfermedades infecciosas intestinales,0,Definitivo,ECM34534
2005,male,20-24,,Enteritis y colitis no infecciosas,1,Definitivo,ECM38079
2005,male,20-24,,Envenenamiento accidental por psicofármacos y drogas de abuso,31,Definitivo,ECM40022
2005,male,20-24,,Eventos de intención no determinada,1,Definitivo,ECM40017
2005,male,20-24,,Hepatitis vírica,0,Definitivo,ECM34282
2005,male,20-24,,Infarto agudo de miocardio,10,Definitivo,ECM37655
2005,male,20-24,,Influenza (gripe) (incluye gripe aviar y gripe A),0,Definitivo,ECM452839
2005,male,20-24,,Insuficiencia cardíaca,3,Definitivo,ECM37653
2005,male,20-24,,Insuficiencia respiratoria,8,Definitivo,ECM452835
2005,male,20-24,,Leucemia,15,Definitivo,ECM35721
2005,male,20-24,,Malformaciones congénitas del sistema circulatorio,4,Definitivo,ECM39225
2005,male,20-24,,Malformaciones congénitas del sistema nervioso,2,Definitivo,ECM39226
2005,male,20-24,,Melanoma maligno de la piel,0,Definitivo,ECM35737
2005,male,20-24,,Meningitis (otras en 003),3,Definitivo,ECM37252
2005,male,20-24,,Muerte súbita infantil,0,Definitivo,ECM39449
2005,male,20-24,,Neumonía,4,Definitivo,ECM452838
2005,male,20-24,,Osteoporosis y fractura patológica,0,Definitivo,ECM38784
2005,male,20-24,,Otras causas externas y sus efectos tardíos,3,Definitivo,ECM40015
2005,male,20-24,,Otras enfermedades de los vasos sanguíneos,2,Definitivo,ECM37649
2005,male,20-24,,Otras enfermedades del corazón,19,Definitivo,ECM37652
2005,male,20-24,,Otras enfermedades del sistema digestivo,4,Definitivo,ECM38076
2005,male,20-24,,Otras enfermedades del sistema genitourinario,0,Definitivo,ECM39007
2005,male,20-24,,Otras enfermedades del sistema nervioso y de los órganos de los sentidos,39,Definitivo,ECM37250
2005,male,20-24,,Otras enfermedades del sistema osteomuscular y del tejido conjuntivo,1,Definitivo,ECM38783
2005,male,20-24,,Otras enfermedades del sistema respiratorio,14,Definitivo,ECM452834
2005,male,20-24,,"Otras enfermedades endocrinas, nutricionales y metabólicas",5,Definitivo,ECM36837
2005,male,20-24,,Otras enfermedades isquémicas del corazón,3,Definitivo,ECM37654
2005,male,20-24,,"Otras malformaciones congénitas, deformidades y anomalías cromosómicas",5,Definitivo,ECM39224
2005,male,20-24,,Otros accidentes,80,Definitivo,ECM40020
2005,male,20-24,,Otros accidentes de transporte,18,Definitivo,ECM40026
2005,male,20-24,,Otros envenenamientos accidentales,14,Definitivo,ECM40021
2005,male,20-24,,Otros trastornos mentales y del comportamiento,0,Definitivo,ECM37033
2005,male,20-24,,Otros tumores de comportamiento incierto o desconocido,5,Definitivo,ECM35717
2005,male,20-24,,Otros tumores malignos de la piel y de los tejidos blandos,0,Definitivo,ECM35736
2005,male,20-24,,Otros tumores malignos de las vías urinarias,0,Definitivo,ECM35726
2005,male,20-24,,Otros tumores malignos digestivos,1,Definitivo,ECM35742
2005,male,20-24,,Otros tumores malignos neurológicos y endocrinos,3,Definitivo,ECM35724
2005,male,20-24,,Otros tumores malignos respiratorios e intratorácicos,2,Definitivo,ECM35739
2005,male,20-24,,"Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad",25,Definitivo,ECM39451
2005,male,20-24,,Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos,3,Definitivo,ECM34093
2005,male,20-24,,"Resto de síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",16,Definitivo,ECM39448
2005,male,20-24,,SIDA,2,Definitivo,ECM34219
